238	16	3	1650257565
190	11	2	1650257565
16	19	1	1650257565
16	10	1	1650257565
270	24	1	1650257565
203	9	1	1650257565
47	13	4	1650257565
59	17	3	1650257565
29	29	1	1650257565
22	28	2	1650257565
70	24	1	1650257565
80	23	4	1650257565
166	36	3	1650257565
279	7	3	1650257565
204	33	2	1650257565
288	33	1	1650257565
110	9	2	1650257565
77	16	2	1650257565
229	25	4	1650257565
191	23	1	1650257565
169	30	3	1650257565
272	5	3	1650257565
200	7	4	1650257565
89	37	2	1650257565
177	12	4	1650257565
93	39	4	1650257565
272	38	1	1650257565
74	24	2	1650257565
196	9	4	1650257565
168	27	3	1650257565
30	34	1	1650257565
297	6	1	1650257565
216	21	2	1650257565
49	8	1	1650257565
171	20	4	1650257565
41	23	4	1650257565
65	7	4	1650257565
218	8	4	1650257565
86	6	3	1650257565
280	32	1	1650257565
253	2	2	1650257565
57	17	3	1650257565
287	19	4	1650257565
20	29	4	1650257565
42	26	4	1650257565
214	3	1	1650257565
132	27	3	1650257565
113	26	4	1650257565
113	27	3	1650257565
269	29	2	1650257565
162	30	3	1650257565
224	17	4	1650257565
102	13	3	1650257565
14	10	3	1650257565
120	10	2	1650257565
125	18	4	1650257565
251	19	4	1650257565
48	20	1	1650257565
242	35	2	1650257565
12	13	4	1650257565
109	11	4	1650257565
237	39	1	1650257565
67	31	4	1650257565
192	19	1	1650257565
26	14	3	1650257565
91	16	3	1650257565
81	38	3	1650257565
136	28	4	1650257565
147	3	4	1650257565
199	39	3	1650257565
222	7	2	1650257565
17	7	3	1650257565
156	4	4	1650257565
75	27	2	1650257565
297	29	1	1650257565
48	37	2	1650257565
181	29	3	1650257565
65	39	3	1650257565
191	39	3	1650257565
295	24	3	1650257565
113	32	4	1650257565
289	30	3	1650257565
136	33	4	1650257565
122	23	1	1650257565
257	5	3	1650257565
201	22	3	1650257565
41	21	4	1650257565
118	38	4	1650257565
215	25	3	1650257565
290	5	2	1650257565
114	8	4	1650257565
11	29	4	1650257565
148	1	4	1650257565
242	27	3	1650257565
31	14	4	1650257565
268	26	1	1650257565
227	16	1	1650257565
141	14	2	1650257565
142	19	1	1650257565
135	25	1	1650257565
50	7	2	1650257565
229	28	4	1650257565
97	14	4	1650257565
224	20	4	1650257565
107	2	4	1650257565
23	36	3	1650257565
71	30	2	1650257565
259	30	1	1650257565
269	27	2	1650257565
123	26	2	1650257565
7	31	1	1650257565
292	32	1	1650257565
4	29	4	1650257565
33	38	3	1650257565
133	6	1	1650257565
36	16	1	1650257565
70	29	1	1650257565
259	5	2	1650257565
126	16	1	1650257565
49	23	1	1650257565
245	1	4	1650257565
270	16	1	1650257565
64	32	3	1650257565
89	29	4	1650257565
235	15	3	1650257565
91	26	4	1650257565
111	31	2	1650257565
179	4	1	1650257565
162	31	2	1650257565
151	30	4	1650257565
47	25	1	1650257565
42	7	3	1650257565
190	17	4	1650257565
226	19	1	1650257565
221	32	2	1650257565
135	4	2	1650257565
248	14	2	1650257565
181	13	2	1650257565
258	19	3	1650257565
151	9	4	1650257565
289	20	2	1650257565
103	14	4	1650257565
42	32	4	1650257565
200	33	2	1650257565
7	22	3	1650257565
90	22	3	1650257565
285	21	1	1650257565
107	11	1	1650257565
17	37	1	1650257565
211	38	2	1650257565
266	37	4	1650257565
204	20	4	1650257565
191	24	2	1650257565
249	35	3	1650257565
38	13	2	1650257565
104	34	2	1650257565
95	28	1	1650257565
102	12	1	1650257565
251	12	3	1650257565
187	19	1	1650257565
202	14	2	1650257565
23	32	3	1650257565
98	6	3	1650257565
43	20	3	1650257565
12	36	1	1650257565
141	7	1	1650257565
211	26	3	1650257565
9	20	2	1650257565
59	8	4	1650257565
236	28	1	1650257565
158	4	4	1650257565
59	20	1	1650257565
161	9	4	1650257565
81	23	4	1650257565
145	31	1	1650257565
153	15	3	1650257565
237	32	3	1650257565
105	24	2	1650257565
227	29	4	1650257565
78	31	4	1650257565
56	12	2	1650257565
20	28	4	1650257565
276	5	2	1650257565
44	13	2	1650257565
290	36	1	1650257565
30	8	1	1650257565
79	4	4	1650257565
32	13	1	1650257565
265	24	2	1650257565
106	29	3	1650257565
219	9	4	1650257565
86	15	2	1650257565
152	7	3	1650257565
159	27	1	1650257565
143	39	4	1650257565
158	5	3	1650257565
248	32	4	1650257565
118	35	3	1650257565
52	32	1	1650257565
171	24	1	1650257565
171	24	2	1650257565
287	30	2	1650257565
195	10	4	1650257565
158	1	3	1650257565
220	4	1	1650257565
220	31	4	1650257565
73	28	3	1650257565
15	34	3	1650257565
223	32	2	1650257565
56	2	3	1650257565
197	2	4	1650257565
21	24	2	1650257565
36	7	4	1650257565
79	15	1	1650257565
28	39	1	1650257565
295	26	1	1650257565
270	22	3	1650257565
84	6	2	1650257565
57	19	1	1650257565
54	10	3	1650257565
20	25	3	1650257565
89	20	4	1650257565
105	4	2	1650257565
199	1	1	1650257565
58	23	3	1650257565
35	15	1	1650257565
54	25	1	1650257565
209	35	1	1650257565
41	2	3	1650257565
238	15	3	1650257565
114	29	4	1650257565
114	30	2	1650257565
90	23	2	1650257565
45	27	2	1650257565
142	13	2	1650257565
196	4	3	1650257565
33	16	1	1650257565
23	33	2	1650257565
78	27	4	1650257565
168	11	3	1650257565
267	33	1	1650257565
176	33	3	1650257565
227	29	3	1650257565
264	8	1	1650257565
92	6	4	1650257565
94	23	3	1650257565
120	4	2	1650257565
15	13	3	1650257565
59	17	2	1650257565
47	14	4	1650257565
297	13	3	1650257565
38	25	4	1650257565
142	38	3	1650257565
296	2	1	1650257565
180	2	3	1650257565
35	15	1	1650257565
292	21	4	1650257565
66	4	2	1650257565
241	15	2	1650257565
55	24	3	1650257565
239	27	1	1650257565
283	23	1	1650257565
86	26	4	1650257565
46	22	2	1650257565
219	7	4	1650257565
226	29	1	1650257565
133	8	4	1650257565
7	36	1	1650257565
265	31	1	1650257565
154	17	1	1650257565
276	11	3	1650257565
250	25	2	1650257565
278	32	1	1650257565
111	33	1	1650257565
84	7	2	1650257565
49	6	3	1650257565
18	2	2	1650257565
84	24	4	1650257565
61	12	3	1650257565
102	27	2	1650257565
36	23	4	1650257565
86	11	1	1650257565
102	20	2	1650257565
123	23	4	1650257565
56	22	2	1650257565
298	12	1	1650257565
236	35	2	1650257565
262	10	1	1650257565
137	22	4	1650257565
15	12	1	1650257565
171	37	4	1650257565
207	11	1	1650257565
225	38	2	1650257565
31	23	3	1650257565
158	1	1	1650257565
183	1	4	1650257565
30	33	3	1650257565
244	1	1	1650257565
160	19	1	1650257565
135	6	4	1650257565
239	22	3	1650257565
71	22	4	1650257565
223	13	1	1650257565
185	15	1	1650257565
253	35	3	1650257565
74	37	2	1650257565
201	36	2	1650257565
72	2	2	1650257565
145	10	3	1650257565
270	17	1	1650257565
244	30	2	1650257565
89	9	4	1650257565
252	18	3	1650257565
155	25	1	1650257565
203	35	3	1650257565
23	21	4	1650257565
98	25	4	1650257565
133	34	1	1650257565
25	27	2	1650257565
89	32	2	1650257565
263	26	2	1650257565
182	28	4	1650257565
237	39	2	1650257565
82	17	1	1650257565
118	11	4	1650257565
265	6	4	1650257565
241	26	3	1650257565
148	21	2	1650257565
114	16	4	1650257565
64	22	2	1650257565
110	35	2	1650257565
233	5	3	1650257565
278	36	4	1650257565
215	18	2	1650257565
94	20	3	1650257565
178	14	1	1650257565
53	11	2	1650257565
51	35	3	1650257565
3	12	3	1650257565
227	28	1	1650257565
210	32	3	1650257565
159	38	2	1650257565
140	2	1	1650257565
8	39	1	1650257565
244	39	3	1650257565
164	16	4	1650257565
266	7	2	1650257565
247	34	3	1650257565
14	7	2	1650257565
131	8	2	1650257565
238	1	2	1650257565
23	2	4	1650257565
114	15	1	1650257565
98	20	2	1650257565
234	12	3	1650257565
112	37	4	1650257565
143	13	2	1650257565
267	36	2	1650257565
77	37	3	1650257565
166	24	1	1650257565
143	32	4	1650257565
245	9	3	1650257565
157	14	1	1650257565
24	5	4	1650257565
178	9	1	1650257565
281	8	1	1650257565
50	6	2	1650257565
262	16	2	1650257565
112	28	1	1650257565
140	30	4	1650257565
237	14	2	1650257565
159	21	2	1650257565
99	11	2	1650257565
